"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","sensors","geo_altitude","squawk","spi","position_source"
"47b9f4","LED7    ","Norway","1586510798","1586510798",11.7481,59.8756,"2735.58","FALSE","76.64","244.98","-0.33",NA,"2766.06","0203","FALSE","0"
"479f4f","NAX525  ","Norway","1586510799","1586510799",6.5183,59.0965,"7307.58","FALSE","205.23","66.2","15.61",NA,"7338.06","0204","FALSE","0"
"732542","IRA733  ","Islamic Republic of Iran","1586510799","1586510799",15.825,49.1135,"11582.4","FALSE","221.9","288.1","0",NA,"11727.18","1000","FALSE","0"
"4d0104","CLX6108 ","Luxembourg","1586510796","1586510799",32.433,42.3657,"10668","FALSE","251.92","105.88","0",NA,"10683.24","3507","FALSE","0"
"7800fe","CSN3917 ","China","1586510799","1586510799",114.1066,23.5535,"5227.32","FALSE","218.86","64.82","13.66",NA,"5463.54","3177","FALSE","0"
"89907d","EVA009  ","Taiwan","1586510754","1586510771",-127.216,50.6313,"10363.2","FALSE","216.46","299","-0.33",NA,"10469.88","2644","FALSE","0"
"a7f445","UPS62   ","United States","1586510798","1586510799",-91.4517,46.1544,"11582.4","FALSE","228.23","333.2","0",NA,"11323.32","7221","FALSE","0"
"899095","EVA765  ","Taiwan","1586510772","1586510772",106.1709,27.4557,"10393.68","FALSE","217.54","314.62","-0.33",NA,"10797.54","2672","FALSE","0"
"48fc22","SPSYBC  ","Poland","1586510660","1586510662",19.3981,49.9994,"487.68","FALSE","41.07","167.7","-0.98",NA,"601.98",NA,"FALSE","0"
"04015c","ETH3640 ","Ethiopia","1586510799","1586510799",13.0229,51.8982,"9448.8","FALSE","259.13","83.04","0",NA,"9601.2","7105","FALSE","0"
"4b8467","SVA3986 ","Turkey","1586510799","1586510799",28.7446,40.7877,"1371.6","FALSE","98.42","321.15","-4.23",NA,"1432.56","5674","FALSE","0"
"040168","ETH3637 ","Ethiopia","1586510798","1586510799",100.5028,14.6765,"11582.4","FALSE","228.29","250.38","0",NA,"12291.06","3131","FALSE","0"
"851bba","JAL614  ","Japan","1586510799","1586510799",139.2986,34.7593,"4023.36","FALSE","180.92","75.85","-10.08",NA,"4053.84","4671","FALSE","0"
"ad72f1","FDX1767 ","United States","1586510798","1586510798",-76.3722,42.9874,"2887.98","FALSE","159.34","82.39","-6.5",NA,"2575.56","6614","FALSE","0"
"a7da54","FDX1429 ","United States","1586510549","1586510685",-98.2808,36.7102,"11597.64","FALSE","209.05","281.64","0",NA,"11750.04","0065","FALSE","0"
"a0cfb6","UPS1376 ","United States","1586510799","1586510799",-84.0779,35.7394,"800.1","FALSE","67.68","43.77","-3.9",NA,"762",NA,"FALSE","0"
"780e0a","JBE503  ","China","1586510755","1586510755",115.139,22.908,"6629.4","FALSE","192.14","263.39","-10.08",NA,"7040.88",NA,"FALSE","0"
"a91a03","FDX1444 ","United States","1586510799","1586510799",-84.9326,30.349,"11277.6","FALSE","262.24","137.86","0",NA,"11696.7","5623","FALSE","0"
"4ca4e7","RYR22   ","Ireland","1586510799","1586510799",-3.6207,38.2011,"12192","FALSE","219.77","4.3","0",NA,"12451.08","4511","FALSE","0"
"706216","JZR053  ","Kuwait","1586510799","1586510799",35.8865,40.4328,"10972.8","FALSE","233.29","296.17","0.33",NA,"10965.18","3213","FALSE","0"
"4d012d","CLX9734 ","Luxembourg","1586510799","1586510799",6.2989,49.5653,"1813.56","FALSE","135.09","239.82","-3.25",NA,"1973.58","3126","FALSE","0"
"4d012c","CLX7345 ","Luxembourg","1586510799","1586510799",39.0148,57.3284,"9448.8","FALSE","265.44","73.22","0",NA,"9083.04","3501","FALSE","0"
"89900d","EVA067  ","Taiwan","1586510799","1586510799",77.3457,30.148,"10363.2","FALSE","245.48","333.22","0",NA,"10645.14","6111","FALSE","0"
"4d0112","CLX6104 ","Luxembourg","1586510522","1586510522",71.3293,41.174,"10058.4","FALSE","288.12","85.08","0",NA,"10165.08","1322","FALSE","0"
"a12c42","FDX1406 ","United States","1586510799","1586510799",-73.7705,41.9788,"9456.42","FALSE","283.58","66.36","-0.33",NA,"8938.26","1553","FALSE","0"
"780e41","CSN6188 ","China","1586510771","1586510772",106.8258,29.6696,"11003.28","FALSE","225.66","175.03","0.33",NA,"11323.32","5640","FALSE","0"
"89901f","CAL062  ","Taiwan","1586510743","1586510795",8.5448,50.0331,"0","TRUE","0","337.5",NA,NA,NA,"7647","FALSE","0"
"899038","EVA088  ","Taiwan","1586510493","1586510493",2.5661,49.0011,NA,"TRUE","0","264.38",NA,NA,NA,"7563","FALSE","0"
"4d010c","CLX4644 ","Luxembourg","1586510789","1586510799",113.8018,22.0898,"883.92","FALSE","118.05","305.42","0.33",NA,"929.64",NA,"FALSE","0"
"780cc2","DKH1711 ","China","1586510799","1586510799",112.777,22.5624,"9791.7","FALSE","208.4","221.8","0",NA,"10332.72","7740","FALSE","0"
"406f7b","BAW226  ","United Kingdom","1586510799","1586510799",-2.5206,51.5547,"6743.7","FALSE","207.35","106.73","-9.75",NA,"6972.3","6321","FALSE","0"
"780cc8","CHB6335 ","China",NA,"1586510763",NA,NA,"7391.4","FALSE","211.47","269.02","7.48",NA,"7650.48","5373","FALSE","0"
"49d3dd","OKHEZ   ","Czech Republic","1586510772","1586510772",15.7767,50.5601,"2179.32","FALSE","46.13","352.95","2.6",NA,"2286","7000","FALSE","0"
"869278","ANA407  ","Japan","1586510799","1586510799",139.9626,35.7165,"3528.06","FALSE","161.67","357.63","7.15",NA,"3398.52","7335","FALSE","0"
"7813b8","EPA6244 ","China","1586510665","1586510665",113.7513,22.7156,"365.76","FALSE","72.24","153.8","-3.58",NA,"403.86","0343","FALSE","0"
"76ccce","SIA7395 ","Singapore","1586510777","1586510782",55.5257,25.3237,"76.2","TRUE","7.46","123.75",NA,NA,NA,"1707","FALSE","0"
"3950c4","AFR6208 ","France","1586510797","1586510799",5.7615,44.0238,"8366.76","FALSE","220.47","135.95","-4.88",NA,"8503.92","1000","FALSE","0"
"406f74","BAW283  ","United Kingdom","1586510799","1586510799",-3.0501,52.1808,"8671.56","FALSE","243.43","301.61","4.88",NA,"8915.4","6312","FALSE","0"
"780ccc","","China",NA,"1586510621",NA,NA,"2087.88","FALSE","153.25","64.55","0",NA,"2186.94","4522","FALSE","0"
"3950c9","AFR6008 ","France","1586510797","1586510798",4.7908,44.5615,"7871.46","FALSE","228.26","160.79","-14.63",NA,"8046.72","1000","FALSE","0"
"5140a8","TGZ2776 ","Georgia","1586510798","1586510799",41.4286,40.9493,"11887.2","FALSE","244.2","67.32","0",NA,"11811","5670","FALSE","0"
"485d9e","PHMAS   ","Kingdom of the Netherlands","1586510799","1586510799",4.1989,51.9391,"335.28","FALSE","62.25","269.53","-0.33",NA,"495.3","7053","FALSE","0"
"a32ffe","UPS960  ","United States","1586510799","1586510799",-96.2252,38.474,"10370.82","FALSE","217.61","270.14","0",NA,"10447.02","4014","FALSE","0"
"a5fc42","GTI8878 ","United States","1586510797","1586510798",33.9328,42.3545,"10058.4","FALSE","246.04","99.99","0",NA,"10058.4","4440","FALSE","0"
"a3998c","AMF1722 ","United States","1586510799","1586510799",-97.2153,32.9301,"2811.78","FALSE","80.53","274.76","12.03",NA,"2872.74","5130","FALSE","0"
"3006bd","IGRAD   ","Italy","1586510799","1586510799",9.1912,45.4236,"533.4","FALSE","47.34","199.03","0.33",NA,"662.94","4640","FALSE","0"
"7813e7","CES5378 ","China","1586510618","1586510623",120.7311,28.5797,"10698.48","FALSE","237.77","21.85","0",NA,"11102.34",NA,"FALSE","0"
"84657c","ANA684  ","Japan","1586510799","1586510799",133.0457,34.5204,"2286","FALSE","137.42","28.39","11.7",NA,"2346.96","7355","FALSE","0"
"448184","WINT092 ","Belgium","1586510799","1586510799",4.4811,50.9089,NA,"TRUE","2.83","239.06",NA,NA,NA,NA,"FALSE","0"
"a92171","FDX1865 ","United States","1586510799","1586510799",-120.3493,36.3931,"10668","FALSE","230.16","119.6","0",NA,"10675.62","3341","FALSE","0"
"a62f15","N498P   ","United States","1586510799","1586510799",-89.4897,43.5086,"922.02","FALSE","73.36","174.77","0",NA,"861.06","1200","FALSE","0"
"48511c","PHJRN   ","Kingdom of the Netherlands","1586510799","1586510799",5.3803,51.4472,"220.98","FALSE","77.07","307.41","-0.33",NA,"381","5472","FALSE","0"
"346148","IBJ709  ","Spain","1586510783","1586510783",4.4366,51.9478,NA,"TRUE","0","19.69",NA,NA,NA,NA,"FALSE","0"
"a5c6a1","UPS1134 ","United States","1586510798","1586510798",-75.9854,43.1127,"807.72","FALSE","55.62","267.35","-3.9",NA,"579.12","5320","FALSE","0"
"abe56d","DAL3341 ","United States","1586510799","1586510799",2.3532,51.7175,"10972.8","FALSE","237.54","273.23","0",NA,"11186.16","2544","FALSE","0"
"c05f09","JZA15   ","Canada","1586510799","1586510799",-69.5272,46.2728,"12192","FALSE","231.45","249.71","0",NA,"11780.52","7244","FALSE","0"
"4b1c24","HBKRC   ","Switzerland","1586510799","1586510799",7.9418,47.4984,"5943.6","FALSE","123.32","63.76","-0.65",NA,"6156.96","4250","FALSE","0"
"0d0822","TNO301  ","Mexico","1586509160","1586510799",-112.0739,28.9333,NA,"FALSE","250.31","134","0",NA,NA,"2102","FALSE","0"
"448134","SKEY134 ","Belgium","1586510721","1586510721",4.4926,50.9019,NA,"TRUE","7.72","244.69",NA,NA,NA,NA,"FALSE","0"
"a06e35","FDX1422 ","United States","1586510799","1586510799",-91.773,34.9687,"9753.6","FALSE","203.78","271.45","0",NA,"9936.48","1655","FALSE","0"
"a97c49","CKS913  ","United States","1586510662","1586510662",-147.702,61.2334,"7231.38","FALSE","259.41","91.82","7.48",NA,"7040.88","3453","FALSE","0"
"a98f6a","JBU162  ","United States","1586510799","1586510799",-79.2102,41.3047,"11285.22","FALSE","276.79","89.36","0",NA,"10942.32","3321","FALSE","0"
"405aff","CLF402  ","United Kingdom","1586510799","1586510799",10.7382,52.4733,"12192","FALSE","183.43","266.78","0",NA,"12275.82","2254","FALSE","0"
"a6d3c2","VOI830  ","United States","1586510243","1586510797",-111.7054,29.2445,"11871.96","FALSE","239.89","130.04","0.33",NA,"12092.94","7172","FALSE","0"
"a252ae","N249NV  ","United States","1586510796","1586510797",-81.9969,26.9158,NA,"TRUE","0","239.06",NA,NA,NA,"1275","FALSE","0"
"4b1b8a","HBKLE   ","Switzerland","1586510506","1586510622",7.8317,46.2269,"3535.68","FALSE","59.38","199.22","1.95",NA,"3741.42",NA,"FALSE","0"
"c04aca","CJT981  ","Canada","1586510799","1586510799",-91.2901,34.4117,"12504.42","FALSE","281.28","41.74","-0.33",NA,"12733.02","3277","FALSE","0"
"a0b20e","FDX1476 ","United States","1586510799","1586510799",-96.0024,38.0021,"10370.82","FALSE","211.88","303.61","0",NA,"10485.12","7310","FALSE","0"
"406de9","CGGT    ","United Kingdom","1586510744","1586510744",-1.2086,50.8121,NA,"TRUE","1.29","95.62",NA,NA,NA,"7000","FALSE","0"
"781550","CSN3587 ","China","1586510799","1586510799",114.6302,23.3678,"6400.8","FALSE","234.43","40.01","9.1",NA,"6728.46","4525","FALSE","0"
"781551","CSN3426 ","China","1586510772","1586510772",106.9433,28.2973,"8869.68","FALSE","229.21","177.17","0",NA,"9204.96","1545","FALSE","0"
"899015","CAL5167 ","Taiwan","1586510512","1586510515",131.7741,32.3498,"11582.4","FALSE","203.69","234.66","0",NA,"11734.8","3723","FALSE","0"
"78154f","CSN3454 ","China","1586510772","1586510772",106.0941,27.4238,"11308.08","FALSE","266.61","127.71","0",NA,"11750.04","1513","FALSE","0"
"78021c","CPA078  ","China","1586510798","1586510799",100.7286,4.5313,"4419.6","FALSE","192.09","315.87","-8.45",NA,"4648.2","2237","FALSE","0"
"780237","CPA507  ","China","1586510799","1586510799",131.892,32.5573,"12192","FALSE","211.13","232.82","0.33",NA,"12329.16","3264","FALSE","0"
"49c25a","OKZUA69 ","Czech Republic","1586510772","1586510772",16.0561,50.5337,"1127.76","FALSE","48.78","332.35","-0.98",NA,"1173.48","7000","FALSE","0"
"78022b","CPA162  ","China","1586510799","1586510799",113.9224,22.3041,NA,"TRUE","34.47","70.31",NA,NA,NA,"1313","FALSE","0"
"424118","AFL1321 ","United Kingdom","1586510798","1586510799",37.5702,56.7362,"4450.08","FALSE","157.7","191.86","-9.43",NA,"4290.06","3101","FALSE","0"
"aac3ab","FDX1485 ","United States","1586510764","1586510770",-84.0083,35.7967,"320.04","FALSE","61.49","43.98","-3.25",NA,"304.8",NA,"FALSE","0"
"39b40a","NAK010  ","France","1586510798","1586510799",1.0928,44.6297,"4876.8","FALSE","130.18","358.87","0",NA,"5052.06","1000","FALSE","0"
"78024f","CSZ9104 ","China","1586510773","1586510797",113.7289,22.7566,"533.4","FALSE","80.3","152.94","-3.58",NA,"701.04","4126","FALSE","0"
"7c52f8","QLK419D ","Australia","1586510799","1586510799",150.9141,-25.1675,"6309.36","FALSE","181.66","122.74","-5.2",NA,"6720.84","4730","FALSE","0"
"ad7f3a","SKW5374 ","United States","1586510782","1586510797",-104.7222,38.8061,NA,"TRUE","0.13","272.81",NA,NA,NA,"4120","FALSE","0"
"863c44","ANA520  ","Japan","1586510798","1586510799",135.7823,34.5911,"1752.6","FALSE","111.98","277.13","-2.28",NA,"1836.42","4720","FALSE","0"
"a01412","FDX1564 ","United States","1586510799","1586510799",-80.6868,39.8985,"10668","FALSE","283.18","60.27","0",NA,"10340.34","1571","FALSE","0"
"a920fc","SNC1612 ","United States","1586510763","1586510767",-86.0938,38.3614,"1813.56","FALSE","86.65","299.91","0.65",NA,"1714.5","1374","FALSE","0"
"a9968f","FDX1784 ","United States","1586510794","1586510799",-80.4189,27.504,"10637.52","FALSE","253.56","159.95","-2.6",NA,"11117.58","6637","FALSE","0"
"3c70c5","GEC8403 ","Germany","1586510799","1586510799",27.0914,55.0459,"10972.8","FALSE","225.15","254.63","0",NA,"10721.34","5122","FALSE","0"
"3c70c7","GEC8401 ","Germany","1586510799","1586510799",83.5258,54.8903,"10363.2","FALSE","239.07","297.56","0",NA,"10104.12","0141","FALSE","0"
"3c70c6","GEC8430 ","Germany","1586510799","1586510799",29.3101,58.9769,"10668","FALSE","248.27","55.98","0.33",NA,"10248.9","6421","FALSE","0"
"478b30","LEDER 1 ","Norway","1586510799","1586510799",5.6112,58.8826,NA,"TRUE","12.86","295.31",NA,NA,NA,NA,"FALSE","0"
"851c86","JAL324  ","Japan","1586510727","1586510789",137.9785,34.6047,"10203.18","FALSE","273.05","82.31","-4.88",NA,"10180.32","4727","FALSE","0"
"a0c4a1","FDX1528 ","United States","1586510799","1586510799",-84.6926,38.914,"11285.22","FALSE","268.56","49.51","0",NA,"11125.2","3666","FALSE","0"
"15407f","VDA3040 ","Russian Federation","1586510799","1586510799",6.1587,49.7908,"8808.72","FALSE","206.62","64.33","2.93",NA,"9014.46","7557","FALSE","0"
"a0aaa0","FDX1718 ","United States","1586510799","1586510799",-88.572,41.6624,"11582.4","FALSE","212.44","315","0",NA,"11376.66","0526","FALSE","0"
"4ba9fa","THY6211 ","Turkey","1586510799","1586510799",32.4484,41.726,"12192","FALSE","232.59","268.73","0.33",NA,"12214.86","3412","FALSE","0"
"851cca","JAL485  ","Japan","1586510799","1586510799",139.5808,35.4812,"4968.24","FALSE","167.22","265.41","21.46",NA,"4953","7354","FALSE","0"
"71c011","KAL651  ","Republic of Korea","1586510798","1586510799",126.4997,36.964,"7269.48","FALSE","238.55","157.69","16.26",NA,"7284.72","7127","FALSE","0"
"845f9f","NCA226  ","Japan","1586510799","1586510799",138.357,33.9944,"11277.6","FALSE","285.36","72.15","0",NA,"11269.98","6054","FALSE","0"
"04004c","ETH8506 ","Ethiopia","1586510799","1586510799",-74.7398,39.4795,"8816.34","FALSE","328.46","71.93","3.58",NA,"8442.96","2424","FALSE","0"
"780f32","CSC8850 ","China","1586510767","1586510769",106.6331,30.0074,"2735.58","FALSE","150.39","196.7","-5.2",NA,"2766.06","0015","FALSE","0"
"4ba9f9","THY6260 ","Turkey","1586510798","1586510799",80.0797,12.9567,"472.44","FALSE","74.72","69.44","-3.58",NA,"396.24","5140","FALSE","0"
"71c005","KAL9565 ","Republic of Korea","1586510789","1586510797",21.5066,46.5302,"10972.8","FALSE","216.97","297.23","0",NA,"11079.48","2355","FALSE","0"
"89914b","MDA372  ","Taiwan","1586510799","1586510799",121.3782,25.0757,"815.34","FALSE","51.54","93.43","-2.93",NA,"876.3","2152","FALSE","0"
"04002f","ETH8702 ","Ethiopia","1586510572","1586510798",-7.0132,44.0589,"10363.2","FALSE","237.45","124.59","0",NA,"10568.94","5310","FALSE","0"
"a5b56c","UPS1054 ","United States","1586510799","1586510799",-79.5938,41.5535,"11887.2","FALSE","261.04","57.72","0",NA,"11544.3","6616","FALSE","0"
"48529a","OH44    ","Kingdom of the Netherlands","1586510798","1586510798",4.7758,52.3124,NA,"TRUE","10.29","0",NA,NA,NA,NA,"FALSE","0"
"781640","CSC8743 ","China","1586510651","1586510652",105.6134,27.8155,"10088.88","FALSE","238.38","154.43","0",NA,"10454.64","7407","FALSE","0"
"ab3525","MTN7558 ","United States","1586510799","1586510799",-89.5027,42.1345,"6096","FALSE","116.13","309.97","0",NA,"5905.5","7575","FALSE","0"
"4481bf","MOWR086 ","Belgium","1586510799","1586510799",4.5081,50.8938,NA,"TRUE","1.54","126.56",NA,NA,NA,NA,"FALSE","0"
"899148","MDA348  ","Taiwan","1586510578","1586510578",120.3369,22.5775,"-7.62","FALSE","66.4","91.78","-4.23",NA,"15.24","2037","FALSE","0"
"899149","MDA1271 ","Taiwan","1586510799","1586510799",120.3267,24.0901,"4267.2","FALSE","127.6","232.21","0",NA,"4457.7","4372","FALSE","0"
"899143","UIA8962 ","Taiwan","1586510799","1586510799",119.8832,23.8949,"3337.56","FALSE","149.81","74.05","0",NA,"3497.58","2064","FALSE","0"
"a6e89f","AAL1929 ","United States","1586510799","1586510799",-88.62,38.324,"8229.6","FALSE","286.21","118.91","0",NA,"8130.54","3532","FALSE","0"
"846658","FDA149  ","Japan","1586510798","1586510799",134.3758,34.612,"10972.8","FALSE","172.87","262.3","-0.33",NA,"10988.04","4753","FALSE","0"
"78163f","CSC8734 ","China","1586510650","1586510756",112.5825,23.9403,"6827.52","FALSE","213.55","334.61","10.4",NA,"7208.52","3106","FALSE","0"
"4481b0","MOWR084 ","Belgium","1586510799","1586510799",4.5162,50.8966,NA,"TRUE","2.57","67.5",NA,NA,NA,NA,"FALSE","0"
"ac05b4","MTN8345 ","United States","1586510797","1586510798",-84.8252,39.6012,"2148.84","FALSE","87.75","94.71","0",NA,"2019.3","7220","FALSE","0"
"780de5","CES708  ","China","1586510799","1586510799",33.129,55.9192,"11277.6","FALSE","250.92","58.75","-0.65",NA,"10957.56","1401","FALSE","0"
"49d2c4","OKPVG   ","Czech Republic","1586510799","1586510799",16.7944,49.6517,"5692.14","FALSE","152.75","101.46","-5.53",NA,"5859.78","3364","FALSE","0"
"780df7","HXA2714 ","China","1586510772","1586510772",106.613,29.6245,"914.4","FALSE","76.82","16.74","-4.55",NA,"990.6","4575","FALSE","0"
"33ffad","IAM3115 ","Italy","1586510799","1586510799",10.6951,44.54,"8237.22","FALSE","230.46","145.46","0",NA,"8450.58","6445","FALSE","0"
"868089","SKY113  ","Japan","1586510797","1586510797",138.9757,35.4888,"8724.9","FALSE","210.26","266.63","16.91",NA,"8618.22","4777","FALSE","0"
"a79de9","FDX1403 ","United States","1586510799","1586510799",-90.5917,35.0507,"6614.16","FALSE","220.81","261.96","17.56",NA,"6705.6",NA,"FALSE","0"
"7801bd","","China",NA,"1586510757",NA,NA,"4389.12","FALSE","193.95","66.22","-5.2",NA,"4358.64",NA,"FALSE","0"
"7801be","AHK204  ","China","1586510768","1586510792",122.5918,25.5936,"9448.8","FALSE","274.81","49.63","-0.33",NA,"9944.1","3544","FALSE","0"
"a1cac9","UAL2774 ","United States","1586510723","1586510729",117.9075,22.5762,"10972.8","FALSE","222.77","237.45","0",NA,"11620.5","3710","FALSE","0"
"7801bc","AHK3209 ","China","1586510798","1586510798",114.9881,22.2748,"5341.62","FALSE","185.3","268.09","-14.96",NA,"5638.8","3275","FALSE","0"
"a324d9","UPS702  ","United States","1586510772","1586510772",-86.193,37.2981,"10782.3","FALSE","212.03","204.51","9.75",NA,"10492.74","6660","FALSE","0"
"3c7063","GEC8175 ","Germany","1586510799","1586510799",-68.8403,46.5338,"10652.76","FALSE","253.77","73.51","0",NA,"10126.98","6325","FALSE","0"
"3fefc3","DMUPY   ","Germany","1586510798","1586510799",13.5866,52.7509,"579.12","FALSE","58.7","131.09","-0.65",NA,"693.42","7000","FALSE","0"
"7503f0","NEP224  ","Malaysia","1586510630","1586510797",103.7602,1.1424,"1005.84","FALSE","98.69","47.75","-3.25",NA,"1965.96","5476","FALSE","0"
"71c085","KAL002  ","Republic of Korea","1586510726","1586510736",134.4617,35.9343,"10965.18","FALSE","212.5","269.03","0.33",NA,"10896.6","3226","FALSE","0"
"71c086","TWB731  ","Republic of Korea","1586510799","1586510799",126.6818,37.395,"3642.36","FALSE","171.27","170.14","17.23",NA,"3642.36","5057","FALSE","0"
"abe65a","AAL2548 ","United States","1586510793","1586510793",-90.204,32.4126,"11277.6","FALSE","274.78","128.16","0",NA,"11612.88","3301","FALSE","0"
"7801e3","AHK128  ","China","1586510767","1586510795",115.8152,22.0123,"8877.3","FALSE","279.86","90.32","7.8",NA,"9349.74","3501","FALSE","0"
"894f57","AIR 22  ","Bahrain","1586510796","1586510797",50.6362,26.2648,NA,"TRUE","0","351.56",NA,NA,NA,NA,"FALSE","0"
"71c031","JJA854  ","Republic of Korea","1586510787","1586510799",127.367,36.8276,"1874.52","FALSE","130.98","56.37","-3.58",NA,"1981.2","5026","FALSE","0"
"a3d755","AMF1602 ","United States","1586510797","1586510799",-86.6378,39.1434,"3611.88","FALSE","104.85","306.42","0",NA,"3505.2","2037","FALSE","0"
"a3d767","ATN3401 ","United States","1586510799","1586510799",-122.3091,47.3419,"563.88","FALSE","64.31","0.92","-1.95",NA,"586.74","4026","FALSE","0"
"aaa02c","JBU354  ","United States","1586510799","1586510799",-84.6642,41.6553,"11887.2","FALSE","269.92","85.41","0",NA,"11620.5","0352","FALSE","0"
"45a2d2","NHD629  ","Denmark","1586510706","1586510710",6.3813,55.4682,"2590.8","FALSE","63.8","270.92","0",NA,"2705.1","5446","FALSE","0"
"aca3c6","N913WB  ","United States","1586510796","1586510796",-118.4474,34.3061,"502.92","FALSE","22.5","349.46","0.33",NA,"495.3","0237","FALSE","0"
"71c045","KAL504  ","Republic of Korea","1586510796","1586510796",123.5536,37.5052,"8107.68","FALSE","253.92","120.57","0",NA,"8122.92","3050","FALSE","0"
"a51770","UPS796  ","United States","1586510707","1586510770",-86.5996,37.3934,"9144","FALSE","192.47","230.1","0",NA,"9044.94","6636","FALSE","0"
"71c043","KAL8553 ","Republic of Korea","1586510798","1586510799",126.551,37.6366,"3078.48","FALSE","148.99","126.43","4.88",NA,"3116.58","4113","FALSE","0"
"346352","VLG24YL ","Spain","1586510798","1586510799",-3.904,37.1799,"11894.82","FALSE","223.37","225.75","0.33",NA,"12184.38","0431","FALSE","0"
"a133b0","FDX1710 ","United States","1586510799","1586510799",-77.3572,41.8925,"10675.62","FALSE","277.25","75.6","-0.33",NA,"10233.66","4030","FALSE","0"
"485206","KLM87B  ","Kingdom of the Netherlands","1586510799","1586510799",9.3099,53.6014,"4770.12","FALSE","174.48","65.25","-11.05",NA,"4899.66","0150","FALSE","0"
"a55f00","UPS1346 ","United States","1586510799","1586510799",-80.5913,28.7037,"10965.18","FALSE","253.57","152.45","0",NA,"11399.52","6672","FALSE","0"
"a06f83","UPS742  ","United States","1586510799","1586510799",-88.6744,37.8623,"8526.78","FALSE","167.57","255.96","0",NA,"8473.44","4204","FALSE","0"
"a18328","HBAL100 ","United States","1586510798","1586510798",-75.9872,-3.9119,"3931.92","FALSE","6.17","270","0",NA,"3985.26","4453","FALSE","0"
"43be95","SVR447  ","United Kingdom","1586510798","1586510798",38.6662,53.4925,"11887.2","FALSE","230.16","163.51","0",NA,"11605.26","2171","FALSE","0"
"06a2e0","QTR8111 ","Qatar","1586510646","1586510650",-87.8951,41.9674,"182.88","TRUE","7.2","90",NA,NA,NA,"0702","FALSE","0"
"42428c","CIG9632 ","United Kingdom","1586510799","1586510799",60.3452,56.7747,"11590.02","FALSE","202.72","277.14","-0.33",NA,"11338.56","5265","FALSE","0"
"a801d3","FDX1438 ","United States","1586510799","1586510799",-98.7667,35.4238,"9144","FALSE","225.33","270.13","0",NA,"9349.74","5651","FALSE","0"
"06a2de","","Qatar","1586510793","1586510796",143.8013,-35.8624,"9014.46","FALSE","238.9","150.45","-10.08",NA,"9311.64","2206","FALSE","0"
"8464f4","ANA37   ","Japan","1586510799","1586510799",138.6656,35.0939,"8534.4","FALSE","205.23","257.85","0",NA,"8458.2","7306","FALSE","0"
"601833","TUA3218 ","Turkmenistan","1586510610","1586510636",51.4114,43.6306,"10058.4","FALSE","219.39","133.95","0",NA,"9966.96","2176","FALSE","0"
"3b75dd","FAF4100 ","France","1586510799","1586510799",1.2057,48.2595,"4434.84","FALSE","189.64","36.06","-7.8",NA,"4640.58","1000","FALSE","0"
"aa147a","FDX1713 ","United States","1586510799","1586510799",-93.0004,39.4139,"8801.1","FALSE","210.02","265.5","-4.88",NA,"8778.24","6656","FALSE","0"
"a5adfe","UPS634  ","United States","1586510737","1586510748",-90.3389,38.7383,"114.3","FALSE","55.95","302.23","-0.65",NA,"175.26","1377","FALSE","0"
"a8c74e","FDX1467 ","United States","1586510795","1586510798",-86.9439,37.7667,"5882.64","FALSE","242.94","65.88","-13.33",NA,"5768.34","5671","FALSE","0"
"a0a034","GTI3723 ","United States","1586510799","1586510799",-81.2749,27.291,"11582.4","FALSE","220.5","337.5","0.33",NA,"12054.84","3670","FALSE","0"
"400dc2","GMA236  ","United Kingdom","1586510799","1586510799",-1.583,58.6317,"5486.4","FALSE","138.34","186.83","0",NA,"5577.84","6313","FALSE","0"
"845daa","ANA538  ","Japan","1586510799","1586510799",139.0261,34.7141,"6705.6","FALSE","226.98","91.82","-12.68",NA,"6697.98","4763","FALSE","0"
"c00586","CJT550  ","Canada","1586510683","1586510781",-84.4231,45.4752,"10675.62","FALSE","263.12","124.4","0",NA,"10218.42","3303","FALSE","0"
"7802a9","CSN3417 ","China","1586510772","1586510772",106.2506,27.3249,"9791.7","FALSE","209.94","318.58","0.33",NA,"10210.8","3113","FALSE","0"
"3b75a8","VLNT45  ","France","1586510799","1586510799",4.1401,44.0533,"4137.66","FALSE","180.07","135.58","-11.05",NA,"4328.16","4501","FALSE","0"
"ab9639","CMB578  ","United States","1586510799","1586510799",8.6202,49.6993,"12496.8","FALSE","251.63","111.84","0",NA,"12649.2","1160","FALSE","0"
"76ceed","SIA326  ","Singapore","1586510799","1586510799",70.6106,30.1029,"10363.2","FALSE","219.86","318.89","0",NA,"10713.72","0171","FALSE","0"
"76ceee","SIA831  ","Singapore","1586510794","1586510797",115.8043,22.214,"11582.4","FALSE","226.58","213.8","0",NA,"12237.72","6367","FALSE","0"
"a0d98d","FDX1537 ","United States","1586510798","1586510798",-90.2962,34.7357,"5974.08","FALSE","198.25","211.09","17.23",NA,"6035.04",NA,"FALSE","0"
"461e1b","FIN4PF  ","Finland","1586510799","1586510799",11.5635,55.8453,"12496.8","FALSE","238.1","53.7","-0.33",NA,"12489.18","3161","FALSE","0"
"845dcc","ANA264  ","Japan","1586510796","1586510798",135.1627,34.2485,"11277.6","FALSE","275.53","78.59","0",NA,"11285.22","4760","FALSE","0"
